0.0084
0.0119
0.0164
0.0124
0.0188
0.011
0.0162
0.0176
0.0182
0.0188
0.0184
0.017
0.0256
0.0289
0.025
0.0304
0.0289
0.0345
0.0347
0.0477
0.0498
0.0512
0.0569
0.0669
0.0748
0.0816
0.0878
0.089
0.1013
0.1112
0.1136
0.1212
0.1245
0.1201
0.131
0.141
0.145
0.1435
0.1458
0.1533
0.1529
0.1499
0.1583
0.1651
0.167
0.1785
0.1615
0.1676
0.192
0.2034
0.194
0.1891
0.1984
0.2035
0.2047
0.2071
0.1984
0.2125
0.2149
0.2042
0.2177
0.2258
0.2245
0.2213
0.2208
0.2274
0.2255
0.2311
0.2315
0.2407
0.2363
0.2421
0.2363
0.25
0.2331
0.2482
0.2425
0.2439
0.251
0.2488
0.2439
0.2559
0.2469
0.2435
0.2608
0.2621
0.2432
0.2729
0.2409
0.2542
0.2487
0.2743
0.2638
0.277
0.2705
0.2661
0.2694
0.2585
0.2658
0.2592
0.2703
0.2763
0.2727
0.2799
0.2717
0.2827
0.2741
0.274
0.2777
0.2756
0.2831
0.2777
0.2863
0.2879
0.2662
0.2837
0.2662
0.2831
0.2872
0.2844
0.323
0.3263
0.3352
0.3231
0.3356
0.3287
0.3325
0.3442
0.3358
0.3365
0.3334
0.3297
0.3371
0.3415
0.3244
0.34
0.3283
0.3315
0.339
0.3424
0.3369
0.3384
0.3435
0.3447
0.3396
0.3483
0.356
0.3399
0.3422
0.3328
0.3412
0.3372
0.3442
0.3543
0.3488
0.3506
0.3442
0.3415
0.3437
0.3501
0.3561
0.3615
0.3569
0.3552
0.3563
0.3572
0.3577
0.3593
0.3613
0.3587
0.3555
0.3579
0.3567
0.3632
0.3613
0.3647
0.3565
0.3546
0.3562
0.3601
0.3595
0.3561
0.3548
0.3631
0.3638
0.3535
0.3567
0.3567
0.3543
0.362
0.356
0.3546
0.3557
0.3473
0.3527
0.3569
0.3591
0.3549
0.3597
0.3601
