0.0109
0.0115
0.0167
0.0152
0.0153
0.0167
0.0161
0.0155
0.0138
0.013
0.0185
0.0153
0.0164
0.0171
0.0183
0.0184
0.0236
0.0184
0.0291
0.027
0.033
0.0306
0.0311
0.0411
0.0414
0.0495
0.0613
0.0738
0.0814
0.1034
0.117
0.1296
0.1501
0.1647
0.1787
0.188
0.1916
0.2139
0.2182
0.2289
0.2346
0.2351
0.2496
0.2471
0.2556
0.2644
0.2714
0.2793
0.2857
0.2888
0.2965
0.3012
0.304
0.3004
0.3124
0.3208
0.3183
0.3281
0.3234
0.3395
0.3322
0.3319
0.3424
0.3425
0.3461
0.3418
0.3515
0.3603
0.3575
0.362
0.3666
0.3647
0.3695
0.3727
0.3673
0.3557
0.3754
0.3818
0.3772
0.3907
0.3836
0.3845
0.3915
0.3854
0.384
0.3919
0.3934
0.3916
0.3857
0.3947
0.4005
0.4134
0.4018
0.4051
0.3963
0.4086
0.3992
0.4035
0.4119
0.4127
0.4202
0.418
0.4152
0.428
0.426
0.4251
0.4321
0.4214
0.429
0.432
0.4291
0.4269
0.4265
0.4288
0.4377
0.4374
0.4372
0.4467
0.4382
0.4444
0.449
0.4413
0.4542
0.4553
0.4536
0.4593
0.4584
0.4616
0.4611
0.4606
0.4587
0.459
0.4607
0.4593
0.462
0.459
0.4663
0.4673
0.4639
0.461
0.4615
0.465
0.4652
0.4658
0.4627
0.463
0.4618
0.4683
0.4674
0.4642
0.4607
0.4644
0.4656
0.4671
0.46
0.4665
0.4657
0.4659
0.4694
0.4664
0.4648
0.4654
0.4658
0.4665
0.4657
0.4705
0.4697
0.4682
0.4679
0.4729
0.4677
0.4671
0.4733
0.4723
0.473
0.4669
0.4687
0.4653
0.4662
0.4658
0.4668
0.4689
0.4663
0.4702
0.4712
0.4691
0.4707
0.4691
0.4692
0.4736
0.4691
0.4718
0.4672
0.4677
0.4706
0.466
0.4687
0.4664
0.4704
0.4689
0.469
0.4689
